order_id,shop_id,user_id,order_amount,total_items,payment_method,created_at,created_at_day
2854,43,913,362,2,credit_card,3/12/2017 17:45,"Sunday, March 12, 2017"
2855,15,941,306,2,debit,3/26/2017 7:42,"Sunday, March 26, 2017"
2856,98,899,266,2,cash,3/8/2017 10:00,"Wednesday, March 8, 2017"
2857,54,729,266,2,debit,3/29/2017 6:48,"Wednesday, March 29, 2017"
2858,73,717,330,2,credit_card,3/3/2017 21:34,"Friday, March 3, 2017"
2859,25,836,390,3,credit_card,3/1/2017 8:21,"Wednesday, March 1, 2017"
2860,98,731,399,3,cash,3/18/2017 11:57,"Saturday, March 18, 2017"
2861,40,800,322,2,credit_card,3/30/2017 8:28,"Thursday, March 30, 2017"
2862,8,733,396,3,credit_card,3/28/2017 22:47,"Tuesday, March 28, 2017"
2863,67,826,524,4,debit,3/12/2017 5:01,"Sunday, March 12, 2017"
2864,53,899,224,2,cash,3/10/2017 10:40,"Friday, March 10, 2017"
2865,10,880,592,4,cash,3/12/2017 23:17,"Sunday, March 12, 2017"
2866,60,816,177,1,credit_card,3/13/2017 1:12,"Monday, March 13, 2017"
2867,96,996,153,1,credit_card,3/25/2017 12:10,"Saturday, March 25, 2017"
2868,22,734,146,1,cash,3/8/2017 3:00,"Wednesday, March 8, 2017"
2869,3,783,148,1,cash,3/5/2017 5:18,"Sunday, March 5, 2017"
2870,77,705,312,2,cash,3/26/2017 19:59,"Sunday, March 26, 2017"
2871,49,982,258,2,credit_card,3/29/2017 16:46,"Wednesday, March 29, 2017"
2872,92,854,180,2,cash,3/9/2017 19:25,"Thursday, March 9, 2017"
2873,46,971,166,1,cash,3/21/2017 7:22,"Tuesday, March 21, 2017"
2874,83,966,516,4,credit_card,3/15/2017 22:09,"Wednesday, March 15, 2017"
2875,48,982,234,2,cash,3/9/2017 7:54,"Thursday, March 9, 2017"
2876,99,784,195,1,debit,3/6/2017 20:32,"Monday, March 6, 2017"
2877,8,840,396,3,debit,3/7/2017 16:19,"Tuesday, March 7, 2017"
2878,95,728,336,2,cash,3/22/2017 19:18,"Wednesday, March 22, 2017"
2879,95,896,336,2,debit,3/2/2017 11:11,"Thursday, March 2, 2017"
2880,39,823,134,1,debit,3/21/2017 19:54,"Tuesday, March 21, 2017"
2881,41,879,236,2,credit_card,3/8/2017 23:20,"Wednesday, March 8, 2017"
2882,48,964,468,4,credit_card,3/9/2017 8:45,"Thursday, March 9, 2017"
2883,69,807,131,1,credit_card,3/21/2017 21:05,"Tuesday, March 21, 2017"
2884,50,886,193,1,credit_card,3/13/2017 7:44,"Monday, March 13, 2017"
2885,69,768,524,4,cash,3/23/2017 6:59,"Thursday, March 23, 2017"
2886,33,927,173,1,cash,3/1/2017 11:17,"Wednesday, March 1, 2017"
2887,3,868,444,3,cash,3/14/2017 16:36,"Tuesday, March 14, 2017"
2888,48,999,117,1,credit_card,3/23/2017 9:11,"Thursday, March 23, 2017"
2889,91,837,320,2,debit,3/30/2017 5:24,"Thursday, March 30, 2017"
2890,75,848,256,2,cash,3/10/2017 23:01,"Friday, March 10, 2017"
2891,96,948,153,1,credit_card,3/27/2017 18:38,"Monday, March 27, 2017"
2892,82,731,354,2,credit_card,3/6/2017 23:18,"Monday, March 6, 2017"
2893,17,999,352,2,credit_card,3/4/2017 4:24,"Saturday, March 4, 2017"
2894,31,749,258,2,credit_card,3/23/2017 19:02,"Thursday, March 23, 2017"
2895,65,923,308,2,cash,3/28/2017 14:40,"Tuesday, March 28, 2017"
2896,45,827,142,1,debit,3/8/2017 17:42,"Wednesday, March 8, 2017"
2897,13,950,320,2,cash,3/24/2017 21:08,"Friday, March 24, 2017"
2898,74,714,306,2,cash,3/19/2017 23:45,"Sunday, March 19, 2017"
2899,4,836,384,3,debit,3/25/2017 13:08,"Saturday, March 25, 2017"
2900,34,948,366,3,cash,3/13/2017 2:40,"Monday, March 13, 2017"
2901,56,877,234,2,credit_card,3/8/2017 21:29,"Wednesday, March 8, 2017"
2902,88,736,528,3,credit_card,3/15/2017 18:37,"Wednesday, March 15, 2017"
2903,48,823,234,2,credit_card,3/10/2017 20:20,"Friday, March 10, 2017"
2904,65,789,616,4,debit,3/13/2017 6:26,"Monday, March 13, 2017"
2905,20,908,381,3,debit,3/21/2017 8:12,"Tuesday, March 21, 2017"
2906,27,731,507,3,debit,3/19/2017 9:13,"Sunday, March 19, 2017"
2907,78,817,77175,3,debit,3/16/2017 3:45,"Thursday, March 16, 2017"
2908,77,834,312,2,debit,3/7/2017 15:50,"Tuesday, March 7, 2017"
2909,70,847,692,4,debit,3/19/2017 23:42,"Sunday, March 19, 2017"
2910,44,859,144,1,credit_card,3/13/2017 0:04,"Monday, March 13, 2017"
2911,88,875,528,3,cash,3/17/2017 15:37,"Friday, March 17, 2017"
2912,95,903,168,1,credit_card,3/25/2017 3:11,"Saturday, March 25, 2017"
2913,92,942,180,2,debit,3/18/2017 11:43,"Saturday, March 18, 2017"
2914,32,709,202,2,credit_card,3/3/2017 2:53,"Friday, March 3, 2017"
2915,87,845,298,2,credit_card,3/7/2017 14:03,"Tuesday, March 7, 2017"
2916,47,965,290,2,credit_card,3/26/2017 15:44,"Sunday, March 26, 2017"
2917,24,952,280,2,cash,3/3/2017 9:21,"Friday, March 3, 2017"
2918,84,936,306,2,credit_card,3/28/2017 20:52,"Tuesday, March 28, 2017"
2919,41,811,118,1,cash,3/15/2017 7:13,"Wednesday, March 15, 2017"
2920,27,953,338,2,debit,3/1/2017 3:00,"Wednesday, March 1, 2017"
2921,49,910,516,4,credit_card,3/26/2017 19:27,"Sunday, March 26, 2017"
2922,74,825,306,2,cash,3/28/2017 22:24,"Tuesday, March 28, 2017"
2923,78,740,25725,1,debit,3/12/2017 20:10,"Sunday, March 12, 2017"
2924,57,948,441,3,debit,3/18/2017 19:15,"Saturday, March 18, 2017"
2925,82,773,354,2,credit_card,3/29/2017 5:11,"Wednesday, March 29, 2017"
2926,86,898,260,2,credit_card,3/12/2017 13:46,"Sunday, March 12, 2017"
2927,55,805,342,2,credit_card,3/1/2017 15:44,"Wednesday, March 1, 2017"
2928,14,742,348,3,credit_card,3/20/2017 10:50,"Monday, March 20, 2017"
2929,81,726,354,2,cash,3/21/2017 7:29,"Tuesday, March 21, 2017"
2930,32,993,303,3,debit,3/14/2017 7:38,"Tuesday, March 14, 2017"
2931,58,963,276,2,cash,3/23/2017 20:33,"Thursday, March 23, 2017"
2932,61,927,474,3,debit,3/10/2017 5:52,"Friday, March 10, 2017"
2933,59,909,712,4,debit,3/7/2017 8:08,"Tuesday, March 7, 2017"
2934,25,858,260,2,credit_card,3/27/2017 7:41,"Monday, March 27, 2017"
2935,46,874,166,1,cash,3/1/2017 18:34,"Wednesday, March 1, 2017"
2936,79,999,362,2,cash,3/7/2017 16:15,"Tuesday, March 7, 2017"
2937,69,766,262,2,cash,3/17/2017 22:22,"Friday, March 17, 2017"
2938,57,853,147,1,cash,3/6/2017 12:08,"Monday, March 6, 2017"
2939,68,893,136,1,cash,3/4/2017 4:37,"Saturday, March 4, 2017"
2940,62,804,480,3,debit,3/24/2017 6:21,"Friday, March 24, 2017"
2941,30,923,153,1,credit_card,3/23/2017 20:41,"Thursday, March 23, 2017"
2942,1,887,158,1,debit,3/30/2017 19:31,"Thursday, March 30, 2017"
2943,19,970,489,3,credit_card,3/1/2017 5:08,"Wednesday, March 1, 2017"
2944,31,829,129,1,cash,3/25/2017 8:52,"Saturday, March 25, 2017"
2945,21,870,426,3,credit_card,3/7/2017 9:54,"Tuesday, March 7, 2017"
2946,8,950,132,1,cash,3/12/2017 18:48,"Sunday, March 12, 2017"
2947,54,711,266,2,debit,3/5/2017 5:48,"Sunday, March 5, 2017"
2948,73,776,330,2,cash,3/16/2017 15:12,"Thursday, March 16, 2017"
2949,1,836,316,2,credit_card,3/20/2017 7:11,"Monday, March 20, 2017"
2950,69,902,131,1,credit_card,3/23/2017 10:58,"Thursday, March 23, 2017"
2951,98,785,133,1,cash,3/3/2017 6:23,"Friday, March 3, 2017"
2952,72,869,160,1,debit,3/13/2017 20:23,"Monday, March 13, 2017"
2953,26,923,176,1,debit,3/29/2017 7:59,"Wednesday, March 29, 2017"
2954,62,944,320,2,debit,3/25/2017 2:14,"Saturday, March 25, 2017"
2955,41,871,354,3,credit_card,3/25/2017 14:48,"Saturday, March 25, 2017"
2956,94,716,268,2,cash,3/24/2017 4:56,"Friday, March 24, 2017"
2957,76,928,155,1,debit,3/8/2017 19:52,"Wednesday, March 8, 2017"
2958,93,777,342,3,debit,3/7/2017 11:43,"Tuesday, March 7, 2017"
2959,24,711,560,4,debit,3/21/2017 13:10,"Tuesday, March 21, 2017"
2960,67,900,393,3,credit_card,3/28/2017 14:28,"Tuesday, March 28, 2017"
2961,43,855,543,3,credit_card,3/29/2017 21:42,"Wednesday, March 29, 2017"
2962,64,752,266,2,debit,3/20/2017 10:12,"Monday, March 20, 2017"
2963,45,981,284,2,cash,3/17/2017 3:28,"Friday, March 17, 2017"
2964,69,897,262,2,debit,3/6/2017 17:19,"Monday, March 6, 2017"
2965,64,926,399,3,debit,3/23/2017 7:46,"Thursday, March 23, 2017"
2966,84,888,306,2,credit_card,3/18/2017 13:26,"Saturday, March 18, 2017"
2967,89,887,392,2,cash,3/26/2017 21:04,"Sunday, March 26, 2017"
2968,46,774,830,5,debit,3/23/2017 9:22,"Thursday, March 23, 2017"
2969,76,969,465,3,credit_card,3/15/2017 10:36,"Wednesday, March 15, 2017"
2970,42,607,704000,2000,credit_card,3/28/2017 4:00,"Tuesday, March 28, 2017"
2971,7,752,224,2,credit_card,3/22/2017 11:35,"Wednesday, March 22, 2017"
2972,33,815,519,3,debit,3/19/2017 6:15,"Sunday, March 19, 2017"
2973,14,990,348,3,cash,3/6/2017 5:36,"Monday, March 6, 2017"
2974,71,711,328,2,debit,3/9/2017 4:12,"Thursday, March 9, 2017"
2975,9,883,236,2,cash,3/3/2017 17:54,"Friday, March 3, 2017"
2976,19,842,326,2,cash,3/12/2017 23:48,"Sunday, March 12, 2017"
2977,21,858,426,3,credit_card,3/18/2017 22:36,"Saturday, March 18, 2017"
2978,25,864,130,1,cash,3/14/2017 18:47,"Tuesday, March 14, 2017"
2979,6,758,561,3,cash,3/7/2017 13:02,"Tuesday, March 7, 2017"
2980,66,877,483,3,cash,3/28/2017 18:02,"Tuesday, March 28, 2017"
2981,82,955,177,1,credit_card,3/7/2017 14:19,"Tuesday, March 7, 2017"
2982,4,967,128,1,cash,3/2/2017 6:01,"Thursday, March 2, 2017"
2983,67,838,131,1,debit,3/25/2017 23:54,"Saturday, March 25, 2017"
2984,87,909,447,3,debit,3/26/2017 16:50,"Sunday, March 26, 2017"
2985,14,706,116,1,debit,3/14/2017 22:29,"Tuesday, March 14, 2017"
2986,37,988,142,1,cash,3/17/2017 15:37,"Friday, March 17, 2017"
2987,19,913,326,2,debit,3/12/2017 7:27,"Sunday, March 12, 2017"
2988,42,819,1056,3,cash,3/3/2017 9:09,"Friday, March 3, 2017"
2989,32,832,101,1,cash,3/21/2017 17:36,"Tuesday, March 21, 2017"
2990,45,982,426,3,credit_card,3/17/2017 7:23,"Friday, March 17, 2017"
2991,77,858,312,2,credit_card,3/23/2017 19:32,"Thursday, March 23, 2017"
2992,80,990,435,3,debit,3/18/2017 10:06,"Saturday, March 18, 2017"
2993,67,968,131,1,credit_card,3/1/2017 19:33,"Wednesday, March 1, 2017"
2994,21,795,284,2,debit,3/5/2017 15:49,"Sunday, March 5, 2017"
2995,99,731,195,1,debit,3/14/2017 6:07,"Tuesday, March 14, 2017"
2996,28,876,328,2,debit,3/10/2017 7:28,"Friday, March 10, 2017"
2997,5,757,284,2,cash,3/7/2017 9:12,"Tuesday, March 7, 2017"
2998,68,762,136,1,cash,3/6/2017 16:39,"Monday, March 6, 2017"
2999,40,941,483,3,credit_card,3/20/2017 4:27,"Monday, March 20, 2017"
3000,59,748,712,4,debit,3/12/2017 13:42,"Sunday, March 12, 2017"
3001,59,863,534,3,debit,3/7/2017 6:44,"Tuesday, March 7, 2017"
3002,89,711,196,1,cash,3/24/2017 19:50,"Friday, March 24, 2017"
3003,100,781,222,2,credit_card,3/22/2017 18:44,"Wednesday, March 22, 2017"
3004,26,953,528,3,debit,3/14/2017 7:04,"Tuesday, March 14, 2017"
3005,25,850,130,1,debit,3/1/2017 16:25,"Wednesday, March 1, 2017"
3006,88,890,352,2,debit,3/5/2017 18:14,"Sunday, March 5, 2017"
3007,18,887,156,1,credit_card,3/1/2017 9:19,"Wednesday, March 1, 2017"
3008,9,863,118,1,credit_card,3/14/2017 18:21,"Tuesday, March 14, 2017"
3009,30,783,153,1,cash,3/22/2017 0:02,"Wednesday, March 22, 2017"
3010,23,843,312,2,credit_card,3/5/2017 4:08,"Sunday, March 5, 2017"
3011,53,785,112,1,cash,3/11/2017 22:42,"Saturday, March 11, 2017"
3012,29,824,326,2,cash,3/10/2017 14:11,"Friday, March 10, 2017"
3013,73,877,165,1,cash,3/11/2017 9:19,"Saturday, March 11, 2017"
3014,55,708,171,1,debit,3/3/2017 17:04,"Friday, March 3, 2017"
3015,36,959,260,2,credit_card,3/30/2017 3:34,"Thursday, March 30, 2017"
3016,32,746,101,1,debit,3/29/2017 18:22,"Wednesday, March 29, 2017"
3017,64,910,266,2,credit_card,3/29/2017 17:13,"Wednesday, March 29, 2017"
3018,29,849,163,1,cash,3/22/2017 15:03,"Wednesday, March 22, 2017"
3019,9,897,236,2,cash,3/22/2017 15:06,"Wednesday, March 22, 2017"
3020,54,778,665,5,debit,3/1/2017 19:13,"Wednesday, March 1, 2017"
3021,30,923,153,1,debit,3/18/2017 13:50,"Saturday, March 18, 2017"
3022,77,974,468,3,debit,3/18/2017 4:27,"Saturday, March 18, 2017"
3023,4,940,128,1,debit,3/19/2017 10:04,"Sunday, March 19, 2017"
3024,21,985,710,5,debit,3/23/2017 12:56,"Thursday, March 23, 2017"
3025,41,803,590,5,credit_card,3/4/2017 9:28,"Saturday, March 4, 2017"
3026,93,812,114,1,cash,3/28/2017 13:49,"Tuesday, March 28, 2017"
3027,76,797,155,1,credit_card,3/9/2017 7:59,"Thursday, March 9, 2017"
3028,86,746,130,1,credit_card,3/27/2017 16:59,"Monday, March 27, 2017"
3029,25,846,390,3,cash,3/19/2017 20:47,"Sunday, March 19, 2017"
3030,37,898,284,2,debit,3/6/2017 20:21,"Monday, March 6, 2017"
3031,99,729,585,3,cash,3/10/2017 6:26,"Friday, March 10, 2017"
3032,21,925,284,2,cash,3/30/2017 10:22,"Thursday, March 30, 2017"
3033,57,979,147,1,credit_card,3/1/2017 20:51,"Wednesday, March 1, 2017"
3034,64,756,399,3,credit_card,3/2/2017 4:28,"Thursday, March 2, 2017"
3035,68,706,272,2,debit,3/8/2017 10:26,"Wednesday, March 8, 2017"
3036,12,994,201,1,cash,3/30/2017 18:48,"Thursday, March 30, 2017"
3037,23,712,156,1,credit_card,3/7/2017 23:23,"Tuesday, March 7, 2017"
3038,31,750,258,2,debit,3/25/2017 16:11,"Saturday, March 25, 2017"
3039,85,754,344,2,debit,3/14/2017 19:22,"Tuesday, March 14, 2017"
3040,59,774,178,1,credit_card,3/20/2017 21:54,"Monday, March 20, 2017"
3041,30,921,459,3,cash,3/14/2017 21:49,"Tuesday, March 14, 2017"
3042,93,894,228,2,debit,3/30/2017 20:10,"Thursday, March 30, 2017"
3043,66,987,161,1,debit,3/13/2017 18:53,"Monday, March 13, 2017"
3044,77,886,312,2,cash,3/27/2017 9:57,"Monday, March 27, 2017"
3045,43,811,181,1,debit,3/16/2017 10:25,"Thursday, March 16, 2017"
3046,10,727,296,2,debit,3/11/2017 18:59,"Saturday, March 11, 2017"
3047,79,734,543,3,cash,3/22/2017 15:52,"Wednesday, March 22, 2017"
3048,20,864,127,1,cash,3/26/2017 12:11,"Sunday, March 26, 2017"
3049,76,891,310,2,debit,3/7/2017 1:56,"Tuesday, March 7, 2017"
3050,59,849,178,1,debit,3/3/2017 1:26,"Friday, March 3, 2017"
3051,53,707,112,1,credit_card,3/7/2017 10:01,"Tuesday, March 7, 2017"
3052,50,930,386,2,cash,3/15/2017 13:23,"Wednesday, March 15, 2017"
3053,84,702,306,2,credit_card,3/6/2017 14:18,"Monday, March 6, 2017"
3054,25,868,130,1,cash,3/26/2017 11:33,"Sunday, March 26, 2017"
3055,13,862,320,2,cash,3/11/2017 15:08,"Saturday, March 11, 2017"
3056,91,935,480,3,credit_card,3/9/2017 2:31,"Thursday, March 9, 2017"
3057,10,780,592,4,credit_card,3/23/2017 22:09,"Thursday, March 23, 2017"
3058,48,969,234,2,debit,3/15/2017 1:43,"Wednesday, March 15, 2017"
3059,37,793,284,2,debit,3/28/2017 18:10,"Tuesday, March 28, 2017"
3060,12,844,603,3,credit_card,3/12/2017 7:59,"Sunday, March 12, 2017"
3061,12,990,402,2,debit,3/22/2017 23:52,"Wednesday, March 22, 2017"
3062,8,947,132,1,credit_card,3/21/2017 18:25,"Tuesday, March 21, 2017"
3063,71,862,656,4,cash,3/10/2017 8:04,"Friday, March 10, 2017"
3064,49,895,129,1,credit_card,3/16/2017 14:46,"Thursday, March 16, 2017"
3065,36,705,130,1,debit,3/18/2017 12:56,"Saturday, March 18, 2017"
3066,31,875,387,3,debit,3/19/2017 2:06,"Sunday, March 19, 2017"
3067,41,873,118,1,cash,3/2/2017 8:53,"Thursday, March 2, 2017"
3068,32,801,202,2,credit_card,3/20/2017 7:30,"Monday, March 20, 2017"
3069,43,818,362,2,debit,3/30/2017 6:07,"Thursday, March 30, 2017"
3070,30,968,153,1,debit,3/25/2017 5:04,"Saturday, March 25, 2017"
3071,13,968,480,3,credit_card,3/5/2017 21:06,"Sunday, March 5, 2017"
3072,81,923,531,3,debit,3/22/2017 3:31,"Wednesday, March 22, 2017"
3073,99,901,585,3,credit_card,3/9/2017 14:01,"Thursday, March 9, 2017"
3074,90,877,890,5,debit,3/26/2017 8:08,"Sunday, March 26, 2017"
3075,98,999,133,1,debit,3/14/2017 10:37,"Tuesday, March 14, 2017"
3076,48,999,234,2,credit_card,3/26/2017 3:37,"Sunday, March 26, 2017"
3077,18,750,468,3,cash,3/14/2017 2:08,"Tuesday, March 14, 2017"
3078,89,754,980,5,debit,3/13/2017 5:27,"Monday, March 13, 2017"
3079,51,859,374,2,credit_card,3/6/2017 19:44,"Monday, March 6, 2017"
3080,59,884,534,3,credit_card,3/19/2017 18:02,"Sunday, March 19, 2017"
3081,85,716,344,2,credit_card,3/29/2017 3:56,"Wednesday, March 29, 2017"
3082,8,960,132,1,debit,3/18/2017 18:55,"Saturday, March 18, 2017"
3083,89,992,196,1,cash,3/18/2017 3:10,"Saturday, March 18, 2017"
3084,90,790,356,2,credit_card,3/13/2017 14:18,"Monday, March 13, 2017"
3085,84,720,612,4,debit,3/7/2017 0:41,"Tuesday, March 7, 2017"
3086,78,910,25725,1,cash,3/26/2017 1:59,"Sunday, March 26, 2017"
3087,5,859,142,1,debit,3/27/2017 10:26,"Monday, March 27, 2017"
3088,45,855,284,2,credit_card,3/25/2017 21:35,"Saturday, March 25, 2017"
3089,4,944,384,3,credit_card,3/26/2017 21:18,"Sunday, March 26, 2017"
3090,26,895,352,2,debit,3/17/2017 0:10,"Friday, March 17, 2017"
3091,93,996,228,2,credit_card,3/24/2017 13:57,"Friday, March 24, 2017"
3092,69,756,262,2,cash,3/4/2017 18:52,"Saturday, March 4, 2017"
3093,47,926,145,1,credit_card,3/7/2017 7:39,"Tuesday, March 7, 2017"
3094,74,987,153,1,cash,3/11/2017 6:26,"Saturday, March 11, 2017"
3095,77,775,156,1,credit_card,3/8/2017 17:26,"Wednesday, March 8, 2017"
3096,93,780,114,1,cash,3/29/2017 15:37,"Wednesday, March 29, 2017"
3097,56,955,117,1,credit_card,3/3/2017 8:52,"Friday, March 3, 2017"
3098,6,794,374,2,credit_card,3/7/2017 1:16,"Tuesday, March 7, 2017"
3099,43,707,181,1,cash,3/20/2017 14:30,"Monday, March 20, 2017"
3100,15,795,306,2,credit_card,3/6/2017 20:03,"Monday, March 6, 2017"
3101,77,938,312,2,cash,3/12/2017 3:40,"Sunday, March 12, 2017"
3102,78,855,51450,2,credit_card,3/21/2017 5:10,"Tuesday, March 21, 2017"
3103,89,743,588,3,cash,3/30/2017 12:48,"Thursday, March 30, 2017"
3104,8,953,264,2,cash,3/24/2017 12:59,"Friday, March 24, 2017"
3105,2,874,188,2,debit,3/7/2017 0:06,"Tuesday, March 7, 2017"
3106,79,971,362,2,credit_card,3/26/2017 1:13,"Sunday, March 26, 2017"
3107,25,937,130,1,credit_card,3/29/2017 4:44,"Wednesday, March 29, 2017"
3108,36,914,260,2,credit_card,3/3/2017 1:01,"Friday, March 3, 2017"
3109,62,754,320,2,credit_card,3/30/2017 16:24,"Thursday, March 30, 2017"
3110,99,990,390,2,debit,3/25/2017 0:11,"Saturday, March 25, 2017"
3111,1,742,158,1,credit_card,3/25/2017 19:17,"Saturday, March 25, 2017"
3112,52,831,146,1,cash,3/13/2017 3:10,"Monday, March 13, 2017"
3113,48,891,117,1,debit,3/23/2017 15:02,"Thursday, March 23, 2017"
3114,30,761,153,1,debit,3/20/2017 0:03,"Monday, March 20, 2017"
3115,71,841,328,2,credit_card,3/21/2017 22:09,"Tuesday, March 21, 2017"
3116,89,785,392,2,credit_card,3/4/2017 22:36,"Saturday, March 4, 2017"
3117,70,773,173,1,debit,3/21/2017 12:52,"Tuesday, March 21, 2017"
3118,38,794,760,4,credit_card,3/4/2017 7:58,"Saturday, March 4, 2017"
3119,29,897,326,2,cash,3/13/2017 8:00,"Monday, March 13, 2017"
3120,87,845,596,4,debit,3/26/2017 23:45,"Sunday, March 26, 2017"
3121,70,731,173,1,cash,3/21/2017 17:34,"Tuesday, March 21, 2017"
3122,82,736,354,2,credit_card,3/14/2017 1:54,"Tuesday, March 14, 2017"
3123,59,799,356,2,credit_card,3/17/2017 23:38,"Friday, March 17, 2017"
3124,58,764,138,1,credit_card,3/6/2017 17:24,"Monday, March 6, 2017"
3125,80,957,290,2,cash,3/18/2017 4:59,"Saturday, March 18, 2017"
3126,100,959,111,1,cash,3/7/2017 23:18,"Tuesday, March 7, 2017"
3127,55,926,171,1,cash,3/17/2017 16:33,"Friday, March 17, 2017"
3128,12,866,402,2,debit,3/15/2017 6:04,"Wednesday, March 15, 2017"
3129,58,963,138,1,debit,3/8/2017 13:30,"Wednesday, March 8, 2017"
3130,91,711,160,1,cash,3/10/2017 3:42,"Friday, March 10, 2017"
3131,51,798,187,1,cash,3/28/2017 20:19,"Tuesday, March 28, 2017"
3132,32,954,303,3,debit,3/9/2017 0:52,"Thursday, March 9, 2017"
3133,71,940,164,1,credit_card,3/4/2017 2:44,"Saturday, March 4, 2017"
3134,30,957,153,1,cash,3/19/2017 19:28,"Sunday, March 19, 2017"
3135,17,885,528,3,cash,3/20/2017 18:35,"Monday, March 20, 2017"
3136,60,770,354,2,credit_card,3/2/2017 6:11,"Thursday, March 2, 2017"
3137,69,850,524,4,debit,3/10/2017 14:39,"Friday, March 10, 2017"
3138,21,890,426,3,cash,3/18/2017 8:03,"Saturday, March 18, 2017"
3139,52,925,438,3,credit_card,3/13/2017 6:47,"Monday, March 13, 2017"
3140,71,942,328,2,debit,3/7/2017 7:23,"Tuesday, March 7, 2017"
3141,29,978,163,1,cash,3/25/2017 22:16,"Saturday, March 25, 2017"
3142,6,728,561,3,debit,3/19/2017 18:09,"Sunday, March 19, 2017"
3143,24,716,280,2,debit,3/2/2017 8:10,"Thursday, March 2, 2017"
3144,72,872,320,2,cash,3/11/2017 2:56,"Saturday, March 11, 2017"
3145,56,814,117,1,cash,3/15/2017 10:48,"Wednesday, March 15, 2017"
3146,57,960,147,1,credit_card,3/29/2017 7:29,"Wednesday, March 29, 2017"
3147,28,750,492,3,credit_card,3/1/2017 5:33,"Wednesday, March 1, 2017"
3148,17,912,176,1,credit_card,3/22/2017 22:49,"Wednesday, March 22, 2017"
3149,25,851,130,1,debit,3/25/2017 21:36,"Saturday, March 25, 2017"
3150,67,754,393,3,debit,3/30/2017 21:31,"Thursday, March 30, 2017"
3151,98,997,133,1,debit,3/26/2017 16:40,"Sunday, March 26, 2017"
3152,78,745,25725,1,credit_card,3/18/2017 13:13,"Saturday, March 18, 2017"
3153,46,727,166,1,cash,3/1/2017 3:24,"Wednesday, March 1, 2017"
3154,36,980,260,2,debit,3/2/2017 14:04,"Thursday, March 2, 2017"
3155,38,906,570,3,debit,3/15/2017 3:22,"Wednesday, March 15, 2017"
3156,80,707,290,2,debit,3/3/2017 4:36,"Friday, March 3, 2017"
3157,40,945,483,3,cash,3/23/2017 5:26,"Thursday, March 23, 2017"
3158,2,789,188,2,cash,3/12/2017 6:24,"Sunday, March 12, 2017"
3159,66,705,161,1,cash,3/12/2017 23:07,"Sunday, March 12, 2017"
3160,16,907,156,1,debit,3/28/2017 17:58,"Tuesday, March 28, 2017"
3161,27,884,169,1,credit_card,3/6/2017 15:35,"Monday, March 6, 2017"
3162,17,974,176,1,credit_card,3/26/2017 23:36,"Sunday, March 26, 2017"
3163,35,969,492,3,credit_card,3/30/2017 1:35,"Thursday, March 30, 2017"
3164,20,842,508,4,credit_card,3/2/2017 6:19,"Thursday, March 2, 2017"
3165,37,779,284,2,cash,3/28/2017 22:28,"Tuesday, March 28, 2017"
3166,21,704,142,1,credit_card,3/29/2017 12:51,"Wednesday, March 29, 2017"
3167,44,999,432,3,credit_card,3/6/2017 21:59,"Monday, March 6, 2017"
3168,78,927,51450,2,cash,3/12/2017 12:23,"Sunday, March 12, 2017"
3169,14,719,232,2,cash,3/1/2017 5:31,"Wednesday, March 1, 2017"
3170,4,851,128,1,debit,3/21/2017 1:48,"Tuesday, March 21, 2017"
3171,35,942,492,3,cash,3/9/2017 19:43,"Thursday, March 9, 2017"
3172,90,948,534,3,cash,3/27/2017 14:57,"Monday, March 27, 2017"
3173,91,786,160,1,cash,3/27/2017 6:52,"Monday, March 27, 2017"
3174,6,726,374,2,credit_card,3/6/2017 10:42,"Monday, March 6, 2017"
3175,71,874,164,1,credit_card,3/27/2017 20:42,"Monday, March 27, 2017"
3176,15,977,153,1,debit,3/10/2017 6:50,"Friday, March 10, 2017"
3177,96,856,459,3,debit,3/1/2017 7:47,"Wednesday, March 1, 2017"
3178,43,718,362,2,debit,3/8/2017 10:24,"Wednesday, March 8, 2017"
3179,59,715,178,1,credit_card,3/1/2017 5:31,"Wednesday, March 1, 2017"
3180,68,735,136,1,cash,3/9/2017 21:09,"Thursday, March 9, 2017"
3181,32,809,101,1,cash,3/10/2017 14:01,"Friday, March 10, 2017"
3182,47,922,145,1,cash,3/22/2017 6:24,"Wednesday, March 22, 2017"
3183,99,731,390,2,cash,3/9/2017 2:42,"Thursday, March 9, 2017"
3184,50,724,193,1,credit_card,3/23/2017 7:22,"Thursday, March 23, 2017"
3185,19,833,163,1,cash,3/17/2017 14:00,"Friday, March 17, 2017"
3186,3,925,148,1,credit_card,3/3/2017 11:25,"Friday, March 3, 2017"
3187,80,821,290,2,cash,3/3/2017 5:41,"Friday, March 3, 2017"
3188,92,854,90,1,credit_card,3/8/2017 18:16,"Wednesday, March 8, 2017"
3189,86,856,260,2,cash,3/12/2017 20:18,"Sunday, March 12, 2017"
3190,23,787,156,1,credit_card,3/23/2017 23:20,"Thursday, March 23, 2017"
3191,53,975,224,2,credit_card,3/12/2017 1:46,"Sunday, March 12, 2017"
3192,52,740,146,1,cash,3/21/2017 5:18,"Tuesday, March 21, 2017"
3193,28,927,328,2,cash,3/9/2017 21:20,"Thursday, March 9, 2017"
3194,81,953,354,2,debit,3/16/2017 11:00,"Thursday, March 16, 2017"
